id,created_at,subject,concept,total_questions,correct_count,wrong_count,details
137,2026-06-26 11:36:06.059996,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2020_26"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
138,2026-06-26 11:38:22.986114,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2016_26"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
139,2026-06-26 11:39:00.624762,SE,[기타],1,1,0,"{""q_id"": ""2018_44"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
140,2026-06-26 11:40:00.556966,SE,5-a. SW Product 품질,1,1,0,"{""q_id"": ""2025_31"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
141,2026-06-26 11:41:53.649471,SE,1-b. 객체지향 개념,1,0,1,"{""q_id"": ""2017_28"", ""user_choice"": [2], ""correct_answer"": [3], ""is_correct"": false}"
142,2026-06-26 11:52:34.486292,SE,1-c. 설계원리,1,1,0,"{""q_id"": ""2019_29"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
143,2026-06-26 11:53:54.890048,SE,3-a. 유지관리 개념 및 방법,1,1,0,"{""q_id"": ""2016_42"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
144,2026-06-26 11:54:18.873527,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2020_35"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
145,2026-06-26 11:55:48.235766,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2022_27"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
146,2026-06-26 11:56:06.027597,SE,1-b. 객체지향 개념,1,1,0,"{""q_id"": ""2024_41"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
147,2026-06-26 11:56:26.612914,SE,[기타],1,1,0,"{""q_id"": ""2025_47"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
148,2026-06-26 11:57:50.98858,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2019_38"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
149,2026-06-26 12:04:59.646066,PM,2-c. 정보시스템 감리 관련 가이드,1,1,0,"{""q_id"": ""2024_11"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
150,2026-06-26 12:12:04.873076,PM,"3-a. 조직구조, 조직이론, 조직설계",1,0,1,"{""q_id"": ""2016_10"", ""user_choice"": [1], ""correct_answer"": [4], ""is_correct"": false}"
151,2026-06-26 12:12:38.795658,PM,4-b. 통합/범위/자원/일정/위험/품질/성과/조달/변화 관리 등,1,1,0,"{""q_id"": ""2025_22"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
152,2026-06-26 12:13:30.313701,PM,[기타],1,1,0,"{""q_id"": ""2023_5"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
153,2026-06-26 12:22:16.112372,PM,4-b. 통합/범위/자원/일정/위험/품질/성과/조달/변화 관리 등,1,1,0,"{""q_id"": ""2022_9"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
154,2026-06-26 12:25:42.593375,PM,"1-a. 정보화 및 소프트웨어 관련 법령 및 고시, 가이드",1,1,0,"{""q_id"": ""2016_21"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
155,2026-06-26 12:28:40.04838,PM,[기타],1,1,0,"{""q_id"": ""2016_8"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
156,2026-06-26 12:33:23.596125,PM,[기타],1,0,1,"{""q_id"": ""2022_18"", ""user_choice"": [4], ""correct_answer"": [2], ""is_correct"": false}"
157,2026-06-26 12:37:06.534883,PM,"2-a. 전자정부법, 정보시스템 감리기준 등 감리 법제도",1,1,0,"{""q_id"": ""2021_19"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
158,2026-06-26 12:38:05.879778,PM,"2-a. 전자정부법, 정보시스템 감리기준 등 감리 법제도",1,1,0,"{""q_id"": ""2020_2"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
159,2026-06-26 12:38:34.05892,PM,"1-a. 정보화 및 소프트웨어 관련 법령 및 고시, 가이드",1,1,0,"{""q_id"": ""2015_21"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
160,2026-06-26 12:38:49.479814,PM,"2-a. 전자정부법, 정보시스템 감리기준 등 감리 법제도",1,1,0,"{""q_id"": ""2024_14"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
161,2026-06-26 12:39:41.048635,PM,[기타],1,1,0,"{""q_id"": ""2026_14"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
162,2026-06-26 12:41:01.144687,PM,2-c. 정보시스템 감리 관련 가이드,1,1,0,"{""q_id"": ""2019_18"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
163,2026-06-26 12:42:13.764284,PM,"2-a. 전자정부법, 정보시스템 감리기준 등 감리 법제도",1,1,0,"{""q_id"": ""2018_25"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
164,2026-06-26 12:44:09.72538,SC,"2-a. 파이어월, IPS, VPN, ESM, NAC, 망분리, 무선보안 등 유무선 네트워크 보안 기술",1,1,0,"{""q_id"": ""2018_116"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
165,2026-06-26 12:45:55.587683,SE,"5-b. SW Process 품질(CMMi, SPICE, SP인증 등)",1,1,0,"{""q_id"": ""2015_42"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
166,2026-06-26 12:46:56.741728,SE,4-d. 클린 아키텍처,1,0,1,"{""q_id"": ""2025_26"", ""user_choice"": [4], ""correct_answer"": [3], ""is_correct"": false}"
167,2026-06-26 12:49:43.439722,SE,1-b. 객체지향 개념,1,1,0,"{""q_id"": ""2023_28"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
168,2026-06-26 12:50:02.169274,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2022_41"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
169,2026-06-26 12:51:38.967642,SE,1-c. 설계원리,1,1,0,"{""q_id"": ""2019_33"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
170,2026-06-26 12:53:08.707098,SE,1-d. UML/SysML 모델링,1,1,0,"{""q_id"": ""2019_44"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
171,2026-06-26 12:53:41.506343,SE,"4-b. CBD, Agile, 데브 옵스, aop 등",1,1,0,"{""q_id"": ""2020_31"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
172,2026-06-26 12:58:36.027488,SE,1-b. 객체지향 개념,1,1,0,"{""q_id"": ""2024_41"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
173,2026-06-26 12:59:11.377506,SE,[기타],1,1,0,"{""q_id"": ""2026_30"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
174,2026-06-26 13:00:40.233713,SE,[기타],1,1,0,"{""q_id"": ""2016_29"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
175,2026-06-26 13:01:44.504032,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2024_28"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
176,2026-06-26 13:02:18.543532,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2016_50"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
177,2026-06-26 13:04:21.514888,SE,2-e. 테스팅 방법 및 도구,1,1,0,"{""q_id"": ""2017_38"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
178,2026-06-26 13:04:58.08515,SE,[기타],1,1,0,"{""q_id"": ""2016_33"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
179,2026-06-26 13:05:29.579475,SE,1-g. 사용자 인터페이스 설계,1,1,0,"{""q_id"": ""2016_44"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
180,2026-06-26 13:06:50.260444,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2021_47"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
181,2026-06-26 13:09:55.856443,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2025_43"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
182,2026-06-26 13:12:12.176445,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2022_26"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
183,2026-06-26 14:07:28.315658,SE,1-d. UML/SysML 모델링,1,0,1,"{""q_id"": ""2026_34"", ""user_choice"": [3], ""correct_answer"": [4], ""is_correct"": false}"
184,2026-06-26 14:08:30.219015,SE,1-c. 설계원리,1,1,0,"{""q_id"": ""2016_27"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
185,2026-06-26 14:08:57.491621,SE,1-b. 객체지향 개념,1,1,0,"{""q_id"": ""2024_46"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
186,2026-06-26 14:09:19.212578,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2021_47"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
187,2026-06-26 14:12:58.794386,SE,1-g. 사용자 인터페이스 설계,1,0,1,"{""q_id"": ""2020_42"", ""user_choice"": [2], ""correct_answer"": [4], ""is_correct"": false}"
188,2026-06-26 14:14:07.236128,SE,"3-d. 재사용, 재공학, 역공학, Refactoring",1,1,0,"{""q_id"": ""2019_47"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
189,2026-06-26 14:15:10.719538,SE,"3-d. 재사용, 재공학, 역공학, Refactoring",1,0,1,"{""q_id"": ""2017_40"", ""user_choice"": [1], ""correct_answer"": [2], ""is_correct"": false}"
190,2026-06-26 14:15:40.686304,SE,1-g. 사용자 인터페이스 설계,1,1,0,"{""q_id"": ""2016_44"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
191,2026-06-26 14:16:45.04203,SE,"3-d. 재사용, 재공학, 역공학, Refactoring",1,1,0,"{""q_id"": ""2021_41"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
192,2026-06-26 14:17:49.724296,PM,"1-a. 정보화 및 소프트웨어 관련 법령 및 고시, 가이드",1,1,0,"{""q_id"": ""2023_23"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
193,2026-06-26 14:18:28.928893,PM,"2-a. 전자정부법, 정보시스템 감리기준 등 감리 법제도",1,1,0,"{""q_id"": ""2016_19"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
194,2026-06-26 14:19:02.38525,PM,1-b. 계약 관련 법령 및 예규,1,1,0,"{""q_id"": ""2026_24"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
195,2026-06-26 14:19:39.710341,PM,"1-a. 정보화 및 소프트웨어 관련 법령 및 고시, 가이드",1,1,0,"{""q_id"": ""2024_5"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
196,2026-06-26 14:20:56.616771,PM,1-b. 계약 관련 법령 및 예규,1,0,1,"{""q_id"": ""2018_16"", ""user_choice"": [1], ""correct_answer"": [3], ""is_correct"": false}"
197,2026-06-26 14:21:52.567875,PM,1-b. 계약 관련 법령 및 예규,1,1,0,"{""q_id"": ""2017_5"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
198,2026-06-26 14:22:15.962747,PM,1-b. 계약 관련 법령 및 예규,1,1,0,"{""q_id"": ""2020_4"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
199,2026-06-26 14:23:10.184757,PM,1-c. 대가산정 관련 고시 및 가이드,1,0,1,"{""q_id"": ""2025_9"", ""user_choice"": [2], ""correct_answer"": [4], ""is_correct"": false}"
200,2026-06-26 14:24:30.043973,PM,1-c. 대가산정 관련 고시 및 가이드,1,0,1,"{""q_id"": ""2024_2"", ""user_choice"": [3], ""correct_answer"": [2], ""is_correct"": false}"
201,2026-06-26 14:26:15.591358,PM,1-b. 계약 관련 법령 및 예규,1,0,1,"{""q_id"": ""2021_16"", ""user_choice"": [3], ""correct_answer"": [2], ""is_correct"": false}"
202,2026-06-26 14:28:37.643098,PM,"1-a. 정보화 및 소프트웨어 관련 법령 및 고시, 가이드",1,0,1,"{""q_id"": ""2023_24"", ""user_choice"": [1], ""correct_answer"": [4], ""is_correct"": false}"
203,2026-06-26 14:29:42.057679,PM,"1-a. 정보화 및 소프트웨어 관련 법령 및 고시, 가이드",1,1,0,"{""q_id"": ""2017_21"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
204,2026-06-26 14:30:01.428107,PM,1-c. 대가산정 관련 고시 및 가이드,1,1,0,"{""q_id"": ""2021_20"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
205,2026-06-26 14:31:48.07169,SE,클래스 다이어그램 (UML),1,0,1,"{""q_id"": ""2026_28"", ""user_choice"": [2], ""correct_answer"": [3], ""is_correct"": false}"
206,2026-06-26 14:33:04.067532,SE,[기타],1,1,0,"{""q_id"": ""2026_39"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
207,2026-06-26 14:33:52.819066,SE,[기타],1,1,0,"{""q_id"": ""2016_47"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
208,2026-06-26 14:34:28.813736,SE,[기타],1,1,0,"{""q_id"": ""2019_27"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
209,2026-06-26 14:35:02.971828,SE,[기타],1,1,0,"{""q_id"": ""2025_44"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
210,2026-06-26 14:35:24.773019,SE,[기타],1,1,0,"{""q_id"": ""2021_34"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
211,2026-06-26 14:36:10.385098,SE,클래스 다이어그램 (UML),1,1,0,"{""q_id"": ""2017_30"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
212,2026-06-26 14:36:24.998135,SE,요구사항 분석 및 명세,1,1,0,"{""q_id"": ""2024_28"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
213,2026-06-26 14:36:50.644442,SE,[기타],1,1,0,"{""q_id"": ""2024_33"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
214,2026-06-26 14:38:57.947601,SE,[기타],1,1,0,"{""q_id"": ""2020_29"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
215,2026-06-26 14:39:46.440306,SE,ISO/IEC 25010 품질 표준,1,1,0,"{""q_id"": ""2021_33"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
216,2026-06-26 14:40:01.099623,SE,애자일 및 스크럼 방법론,1,1,0,"{""q_id"": ""2022_38"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
217,2026-06-26 14:40:56.444468,SE,리팩토링 기법 (Refactoring),1,1,0,"{""q_id"": ""2024_40"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
218,2026-06-26 14:41:12.218243,SE,클린 아키텍처 (Clean Architecture),1,1,0,"{""q_id"": ""2023_28"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
219,2026-06-26 14:41:35.060158,SE,형상 관리 활동 (식별/통제/감사/기록),1,1,0,"{""q_id"": ""2017_39"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
220,2026-06-26 14:42:45.299011,PM,소프트웨어사업 대가산정 가이드,1,1,0,"{""q_id"": ""2021_20"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
221,2026-06-26 14:43:24.952446,PM,[기타],1,1,0,"{""q_id"": ""2017_19"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
222,2026-06-26 14:43:37.981074,PM,[기타],1,1,0,"{""q_id"": ""2016_8"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
223,2026-06-26 14:44:11.616186,PM,[기타],1,1,0,"{""q_id"": ""2015_4"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
224,2026-06-26 14:45:14.987769,PM,소프트웨어 진흥법,1,1,0,"{""q_id"": ""2025_2"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
225,2026-06-26 14:46:12.033595,PM,정보시스템 감리기준 & 감리 수행 규격,1,1,0,"{""q_id"": ""2022_13"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
226,2026-06-26 14:46:52.895329,PM,PMBOK 프로젝트 관리 10대 지식 영역,1,1,0,"{""q_id"": ""2015_3"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
227,2026-06-26 14:48:08.077055,PM,정보시스템 감리기준 & 감리 수행 규격,1,1,0,"{""q_id"": ""2022_16"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
228,2026-06-26 20:44:04.471606,SE,"1-e. 아키텍처 스타일(계층구조, 클라이언트 서버, 트랜잭션 처리, mvc, 이벤트 중심 등)",1,1,0,"{""q_id"": ""2023_33"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
229,2026-06-26 20:44:33.385898,SE,2-e. 테스팅 방법 및 도구,1,1,0,"{""q_id"": ""2018_47"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
230,2026-06-26 20:45:56.07672,SE,5-a. SW Product 품질,1,1,0,"{""q_id"": ""2018_29"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
231,2026-06-26 20:46:32.719047,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2023_37"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
232,2026-06-26 20:47:03.026068,SE,"1-e. 아키텍처 스타일(계층구조, 클라이언트 서버, 트랜잭션 처리, mvc, 이벤트 중심 등)",1,0,1,"{""q_id"": ""2020_27"", ""user_choice"": [3], ""correct_answer"": [4], ""is_correct"": false}"
233,2026-06-26 20:49:10.201651,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2019_32"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
234,2026-06-26 20:49:38.079796,SE,[기타],1,1,0,"{""q_id"": ""2024_33"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
235,2026-06-26 20:50:01.019793,SE,[기타],1,0,1,"{""q_id"": ""2020_46"", ""user_choice"": [1], ""correct_answer"": [2], ""is_correct"": false}"
236,2026-06-26 20:50:50.845626,SE,"4-h. SOA, MSA",1,1,0,"{""q_id"": ""2016_47"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
237,2026-06-26 20:51:25.051819,SE,"2-a. 프로그래밍언어 및 환경(코딩원리, 코딩오류, 코딩 스타일, uml과 코딩)",1,1,0,"{""q_id"": ""2026_48"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
238,2026-06-26 20:51:51.510924,SE,"2-a. 프로그래밍언어 및 환경(코딩원리, 코딩오류, 코딩 스타일, uml과 코딩)",1,1,0,"{""q_id"": ""2016_46"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
239,2026-06-26 20:52:31.460181,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,0,1,"{""q_id"": ""2023_31"", ""user_choice"": [1], ""correct_answer"": [4], ""is_correct"": false}"
240,2026-06-26 20:55:22.814484,SE,[기타],1,1,0,"{""q_id"": ""2018_49"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
241,2026-06-26 20:56:40.521683,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2019_38"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
242,2026-06-26 20:58:53.816091,SE,1-d. UML/SysML 모델링,1,1,0,"{""q_id"": ""2025_30"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
243,2026-06-26 21:00:03.235914,SE,[기타],1,0,1,"{""q_id"": ""2019_36"", ""user_choice"": [3], ""correct_answer"": [1], ""is_correct"": false}"
244,2026-06-26 21:00:49.578243,SE,[기타],1,1,0,"{""q_id"": ""2024_42"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
245,2026-06-26 21:01:17.699564,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2022_41"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
246,2026-06-26 21:01:29.783632,SE,"1-e. 아키텍처 스타일(계층구조, 클라이언트 서버, 트랜잭션 처리, mvc, 이벤트 중심 등)",1,1,0,"{""q_id"": ""2017_33"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
247,2026-06-26 21:01:56.72746,SE,[기타],1,1,0,"{""q_id"": ""2020_32"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
248,2026-06-26 21:02:38.572256,SE,"4-b. CBD, Agile, 데브 옵스, aop 등",1,1,0,"{""q_id"": ""2026_46"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
249,2026-06-26 21:06:06.213776,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,0,1,"{""q_id"": ""2020_34"", ""user_choice"": [2], ""correct_answer"": [4], ""is_correct"": false}"
250,2026-06-26 21:07:08.851656,SE,1-d. UML/SysML 모델링,1,1,0,"{""q_id"": ""2017_30"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
251,2026-06-26 21:08:06.989721,SE,"3-c. ITSM, ITIL(SLA, SLM 등)",1,0,1,"{""q_id"": ""2020_38"", ""user_choice"": [2], ""correct_answer"": [1], ""is_correct"": false}"
252,2026-06-26 21:09:11.667461,SE,"1-e. 아키텍처 스타일(계층구조, 클라이언트 서버, 트랜잭션 처리, mvc, 이벤트 중심 등)",1,1,0,"{""q_id"": ""2015_48"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
253,2026-06-26 21:09:49.631604,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2025_32"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
254,2026-06-26 21:10:21.835158,SE,1-d. UML/SysML 모델링,1,1,0,"{""q_id"": ""2023_40"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
255,2026-06-27 02:10:40.696067,PM,"3-b. 인적 자원관리, 의사소통관리",1,1,0,"{""q_id"": ""2018_5"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
256,2026-06-27 02:11:12.436533,PM,[기타],1,1,0,"{""q_id"": ""2026_11"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
257,2026-06-27 02:12:52.036734,PM,4-b. 통합/범위/자원/일정/위험/품질/성과/조달/변화 관리 등,1,1,0,"{""q_id"": ""2019_11"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
258,2026-06-27 02:15:05.808589,PM,"3-a. 조직구조, 조직이론, 조직설계",1,0,1,"{""q_id"": ""2020_14"", ""user_choice"": [1], ""correct_answer"": [4], ""is_correct"": false}"
259,2026-06-27 02:16:15.296171,PM,[기타],1,0,1,"{""q_id"": ""2015_6"", ""user_choice"": [2], ""correct_answer"": [3], ""is_correct"": false}"
260,2026-06-27 02:19:17.07032,PM,[기타],1,1,0,"{""q_id"": ""2017_6"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
261,2026-06-27 02:21:54.205708,PM,[기타],1,1,0,"{""q_id"": ""2023_5"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
262,2026-06-27 02:23:37.503718,PM,4-b. 통합/범위/자원/일정/위험/품질/성과/조달/변화 관리 등,1,0,1,"{""q_id"": ""2015_8"", ""user_choice"": [4], ""correct_answer"": [3], ""is_correct"": false}"
263,2026-06-27 02:26:34.818651,PM,2-c. 정보시스템 감리 관련 가이드,1,1,0,"{""q_id"": ""2023_13"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
264,2026-06-27 02:28:17.561293,PM,"2-a. 전자정부법, 정보시스템 감리기준 등 감리 법제도",1,1,0,"{""q_id"": ""2021_25"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
265,2026-06-27 02:28:45.453821,PM,[기타],1,1,0,"{""q_id"": ""2016_17"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
266,2026-06-27 02:29:23.017984,PM,"1-a. 정보화 및 소프트웨어 관련 법령 및 고시, 가이드",1,1,0,"{""q_id"": ""2020_6"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
267,2026-06-27 03:16:43.446219,SE,1-b. 객체지향 개념,1,1,0,"{""q_id"": ""2026_49"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
268,2026-06-27 03:17:09.747265,SE,2-e. 테스팅 방법 및 도구,1,0,1,"{""q_id"": ""2022_29"", ""user_choice"": [1], ""correct_answer"": [4], ""is_correct"": false}"
269,2026-06-27 03:18:44.054503,SE,"2-a. 프로그래밍언어 및 환경(코딩원리, 코딩오류, 코딩 스타일, uml과 코딩)",1,1,0,"{""q_id"": ""2015_34"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
270,2026-06-27 03:19:10.916541,SE,[기타],1,0,1,"{""q_id"": ""2023_44"", ""user_choice"": [1], ""correct_answer"": [2], ""is_correct"": false}"
271,2026-06-27 03:19:47.681447,SE,3-a. 유지관리 개념 및 방법,1,1,0,"{""q_id"": ""2021_38"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
272,2026-06-27 03:20:06.373173,SE,[기타],1,0,1,"{""q_id"": ""2026_42"", ""user_choice"": [3], ""correct_answer"": [4], ""is_correct"": false}"
